time,irradiance_ghi,ambient_temp,cloud_cover_pct,wind_speed,humidity_pct,city,cell_temp,dc_power_w,ac_power_w,ac_power_kw,hour,month,day_of_year,is_day
2023-01-01 00:00:00,0.0,24.5,0,5.6,85,Chennai,24.5,0.0,0.0,0.0,0,1,1,0
2023-01-01 01:00:00,0.0,23.9,0,4.5,89,Chennai,23.9,0.0,0.0,0.0,1,1,1,0
2023-01-01 02:00:00,0.0,22.8,2,2.5,96,Chennai,22.8,0.0,0.0,0.0,2,1,1,0
2023-01-01 03:00:00,0.0,21.9,100,1.8,98,Chennai,21.9,0.0,0.0,0.0,3,1,1,0
2023-01-01 04:00:00,0.0,21.4,100,2.9,97,Chennai,21.4,0.0,0.0,0.0,4,1,1,0
2023-01-01 05:00:00,0.0,21.3,100,4.0,95,Chennai,21.3,0.0,0.0,0.0,5,1,1,0
2023-01-01 06:00:00,0.0,21.6,99,5.1,94,Chennai,21.6,0.0,0.0,0.0,6,1,1,0
2023-01-01 07:00:00,40.0,22.0,100,7.7,96,Chennai,23.25,12.889600000000002,12.374016000000001,0.012374016000000002,7,1,1,1
2023-01-01 08:00:00,157.0,23.0,58,6.6,94,Chennai,27.90625,49.65596000000001,47.6697216,0.0476697216,8,1,1,1
2023-01-01 09:00:00,295.0,25.0,70,3.6,84,Chennai,34.21875,90.91900000000003,87.28224000000002,0.08728224000000001,9,1,1,1
2023-01-01 10:00:00,532.0,26.5,81,1.6,77,Chennai,43.125,157.89760000000004,151.58169600000002,0.15158169600000002,10,1,1,1
2023-01-01 11:00:00,761.0,27.6,13,0.4,71,Chennai,51.38125,217.82255200000003,209.10964992,0.20910964992,11,1,1,1
2023-01-01 12:00:00,816.0,28.2,82,2.9,67,Chennai,53.7,231.14342400000004,221.89768704000002,0.22189768704,12,1,1,1
2023-01-01 13:00:00,798.0,28.5,94,5.1,64,Chennai,53.4375,226.31280000000004,217.26028800000003,0.21726028800000002,13,1,1,1
2023-01-01 14:00:00,706.0,28.5,94,6.9,65,Chennai,50.5625,202.81968000000006,194.70689280000005,0.19470689280000006,14,1,1,1
2023-01-01 15:00:00,550.0,27.8,86,10.5,69,Chennai,44.9875,161.92880000000002,155.451648,0.155451648,15,1,1,1
2023-01-01 16:00:00,347.0,26.5,70,13.0,74,Chennai,37.34375,105.55740000000003,101.33510400000003,0.10133510400000002,16,1,1,1
2023-01-01 17:00:00,132.0,25.8,88,11.2,77,Chennai,29.925,41.407872000000005,39.75155712,0.03975155712,17,1,1,1
2023-01-01 18:00:00,6.0,24.9,77,8.9,82,Chennai,25.0875,1.9193280000000004,1.8425548800000002,0.0018425548800000003,18,1,1,1
2023-01-01 19:00:00,0.0,24.5,50,7.4,84,Chennai,24.5,0.0,0.0,0.0,19,1,1,0
2023-01-01 20:00:00,0.0,24.0,36,6.3,86,Chennai,24.0,0.0,0.0,0.0,20,1,1,0
2023-01-01 21:00:00,0.0,23.6,63,6.2,87,Chennai,23.6,0.0,0.0,0.0,21,1,1,0
2023-01-01 22:00:00,0.0,23.1,80,7.2,89,Chennai,23.1,0.0,0.0,0.0,22,1,1,0
2023-01-01 23:00:00,0.0,22.6,38,8.7,90,Chennai,22.6,0.0,0.0,0.0,23,1,1,0
2023-01-02 00:00:00,0.0,22.5,30,8.1,89,Chennai,22.5,0.0,0.0,0.0,0,1,2,0
2023-01-02 01:00:00,0.0,22.2,47,8.4,91,Chennai,22.2,0.0,0.0,0.0,1,1,2,0
2023-01-02 02:00:00,0.0,22.0,7,7.6,93,Chennai,22.0,0.0,0.0,0.0,2,1,2,0
2023-01-02 03:00:00,0.0,22.1,14,7.0,93,Chennai,22.1,0.0,0.0,0.0,3,1,2,0
2023-01-02 04:00:00,0.0,21.8,17,8.3,94,Chennai,21.8,0.0,0.0,0.0,4,1,2,0
2023-01-02 05:00:00,0.0,23.5,10,4.7,89,Chennai,23.5,0.0,0.0,0.0,5,1,2,0
2023-01-02 06:00:00,0.0,23.2,9,6.2,89,Chennai,23.2,0.0,0.0,0.0,6,1,2,0
2023-01-02 07:00:00,45.0,24.6,13,3.1,83,Chennai,26.00625,14.34204,13.7683584,0.0137683584,7,1,2,1
2023-01-02 08:00:00,210.0,25.6,41,2.6,80,Chennai,32.1625,65.27472000000002,62.663731200000015,0.06266373120000002,8,1,2,1
2023-01-02 09:00:00,439.0,27.1,57,8.0,68,Chennai,40.81875,131.59112800000003,126.32748288000002,0.12632748288,9,1,2,1
2023-01-02 10:00:00,584.0,27.6,10,9.6,67,Chennai,45.85,171.29420800000003,164.44243968,0.16444243968,10,1,2,1
2023-01-02 11:00:00,745.0,28.0,10,9.3,65,Chennai,51.28125,213.33820000000003,204.804672,0.20480467200000002,11,1,2,1
2023-01-02 12:00:00,815.0,28.2,15,9.4,64,Chennai,53.66875,230.89276000000007,221.65704960000005,0.22165704960000004,12,1,2,1
2023-01-02 13:00:00,794.0,28.1,13,9.3,64,Chennai,52.9125,225.71196800000004,216.68348928000003,0.21668348928000003,13,1,2,1
2023-01-02 14:00:00,701.0,27.9,21,8.8,66,Chennai,49.80625,202.06184800000005,193.97937408000004,0.19397937408000004,14,1,2,1
2023-01-02 15:00:00,547.0,27.5,14,8.6,66,Chennai,44.59375,161.32124000000002,154.8683904,0.1548683904,15,1,2,1
2023-01-02 16:00:00,342.0,27.0,64,9.3,68,Chennai,37.6875,103.88592000000003,99.73048320000002,0.09973048320000003,16,1,2,1
2023-01-02 17:00:00,129.0,26.3,92,8.8,73,Chennai,30.33125,40.39970400000001,38.783715840000006,0.03878371584,17,1,2,1
2023-01-02 18:00:00,5.0,25.5,8,8.2,75,Chennai,25.65625,1.5958000000000003,1.5319680000000002,0.0015319680000000003,18,1,2,1
2023-01-02 19:00:00,0.0,25.2,14,8.1,76,Chennai,25.2,0.0,0.0,0.0,19,1,2,0
2023-01-02 20:00:00,0.0,24.9,45,7.1,78,Chennai,24.9,0.0,0.0,0.0,20,1,2,0
2023-01-02 21:00:00,0.0,24.4,97,6.0,80,Chennai,24.4,0.0,0.0,0.0,21,1,2,0
2023-01-02 22:00:00,0.0,23.5,34,7.7,85,Chennai,23.5,0.0,0.0,0.0,22,1,2,0
2023-01-02 23:00:00,0.0,23.0,7,8.7,86,Chennai,23.0,0.0,0.0,0.0,23,1,2,0
2023-01-03 00:00:00,0.0,22.8,5,8.8,87,Chennai,22.8,0.0,0.0,0.0,0,1,3,0
2023-01-03 01:00:00,0.0,23.0,14,7.8,85,Chennai,23.0,0.0,0.0,0.0,1,1,3,0
2023-01-03 02:00:00,0.0,22.9,22,6.9,85,Chennai,22.9,0.0,0.0,0.0,2,1,3,0
2023-01-03 03:00:00,0.0,22.5,37,6.3,88,Chennai,22.5,0.0,0.0,0.0,3,1,3,0
2023-01-03 04:00:00,0.0,22.0,36,6.3,92,Chennai,22.0,0.0,0.0,0.0,4,1,3,0
2023-01-03 05:00:00,0.0,22.6,41,6.4,92,Chennai,22.6,0.0,0.0,0.0,5,1,3,0
2023-01-03 06:00:00,0.0,22.5,28,4.6,93,Chennai,22.5,0.0,0.0,0.0,6,1,3,0
2023-01-03 07:00:00,50.0,23.4,51,6.4,92,Chennai,24.9625,16.002400000000005,15.362304000000004,0.015362304000000004,7,1,3,1
2023-01-03 08:00:00,223.0,25.0,13,5.2,85,Chennai,31.96875,69.37084000000002,66.59600640000001,0.0665960064,8,1,3,1
2023-01-03 09:00:00,431.0,26.6,40,7.5,72,Chennai,40.06875,129.606872,124.42259712,0.12442259712,9,1,3,1
2023-01-03 10:00:00,581.0,27.5,14,13.5,62,Chennai,45.65625,170.55836000000005,163.73602560000003,0.16373602560000003,10,1,3,1
2023-01-03 11:00:00,666.0,27.8,18,15.5,61,Chennai,48.6125,192.99081600000002,185.27118336,0.18527118336,11,1,3,1
2023-01-03 12:00:00,780.0,27.8,16,16.7,62,Chennai,52.175,222.46848000000003,213.5697408,0.21356974080000002,12,1,3,1
2023-01-03 13:00:00,748.0,27.6,15,17.7,62,Chennai,50.975,214.49049600000004,205.91087616000002,0.20591087616,13,1,3,1
2023-01-03 14:00:00,645.0,27.4,27,17.7,63,Chennai,47.55625,187.77756000000002,180.26645760000002,0.1802664576,14,1,3,1
2023-01-03 15:00:00,525.0,27.0,39,16.9,64,Chennai,43.40625,155.63100000000003,149.40576000000001,0.14940576000000003,15,1,3,1
2023-01-03 16:00:00,322.0,26.5,16,15.7,66,Chennai,36.5625,98.27440000000001,94.34342400000001,0.09434342400000001,16,1,3,1
2023-01-03 17:00:00,127.0,26.0,9,12.6,72,Chennai,29.96875,39.83228000000001,38.23898880000001,0.038238988800000005,17,1,3,1
2023-01-03 18:00:00,6.0,25.4,9,11.4,74,Chennai,25.5875,1.9154880000000005,1.8388684800000004,0.0018388684800000003,18,1,3,1
2023-01-03 19:00:00,0.0,25.1,10,10.9,75,Chennai,25.1,0.0,0.0,0.0,19,1,3,0
2023-01-03 20:00:00,0.0,25.0,12,11.1,75,Chennai,25.0,0.0,0.0,0.0,20,1,3,0
2023-01-03 21:00:00,0.0,24.9,12,10.7,75,Chennai,24.9,0.0,0.0,0.0,21,1,3,0
2023-01-03 22:00:00,0.0,24.8,17,10.0,75,Chennai,24.8,0.0,0.0,0.0,22,1,3,0
2023-01-03 23:00:00,0.0,24.6,12,9.3,76,Chennai,24.6,0.0,0.0,0.0,23,1,3,0
2023-01-04 00:00:00,0.0,24.4,13,8.2,77,Chennai,24.4,0.0,0.0,0.0,0,1,4,0
2023-01-04 01:00:00,0.0,24.0,16,6.9,79,Chennai,24.0,0.0,0.0,0.0,1,1,4,0
2023-01-04 02:00:00,0.0,23.6,14,6.2,79,Chennai,23.6,0.0,0.0,0.0,2,1,4,0
2023-01-04 03:00:00,0.0,22.2,12,8.1,86,Chennai,22.2,0.0,0.0,0.0,3,1,4,0
2023-01-04 04:00:00,0.0,22.0,18,6.6,88,Chennai,22.0,0.0,0.0,0.0,4,1,4,0
2023-01-04 05:00:00,0.0,22.5,18,5.5,91,Chennai,22.5,0.0,0.0,0.0,5,1,4,0
2023-01-04 06:00:00,0.0,23.0,42,3.3,92,Chennai,23.0,0.0,0.0,0.0,6,1,4,0
2023-01-04 07:00:00,47.0,23.9,45,5.4,88,Chennai,25.36875,15.017816000000003,14.417103360000002,0.014417103360000003,7,1,4,1
2023-01-04 08:00:00,198.0,25.5,30,7.1,78,Chennai,31.6875,61.66512000000001,59.1985152,0.0591985152,8,1,4,1
2023-01-04 09:00:00,402.0,26.6,27,13.4,68,Chennai,39.1625,121.35254400000002,116.49844224000002,0.11649844224000001,9,1,4,1
2023-01-04 10:00:00,553.0,27.0,43,15.9,66,Chennai,44.28125,163.31196000000003,156.77948160000003,0.15677948160000002,10,1,4,1
2023-01-04 11:00:00,696.0,27.2,67,16.1,67,Chennai,48.95,201.38342400000005,193.32808704000004,0.19332808704000004,11,1,4,1
2023-01-04 12:00:00,767.0,27.4,37,16.3,66,Chennai,51.36875,219.55221600000004,210.77012736000003,0.21077012736000003,12,1,4,1
2023-01-04 13:00:00,725.0,27.6,16,16.7,64,Chennai,50.25625,208.56220000000005,200.21971200000004,0.20021971200000005,13,1,4,1
2023-01-04 14:00:00,605.0,27.5,19,16.3,63,Chennai,46.40625,177.02300000000002,169.94208,0.16994208,14,1,4,1
2023-01-04 15:00:00,511.0,27.2,53,16.3,64,Chennai,43.16875,151.63618400000001,145.57073664,0.14557073664,15,1,4,1
2023-01-04 16:00:00,331.0,26.9,73,16.1,64,Chennai,37.24375,100.73256800000001,96.70326528000001,0.09670326528,16,1,4,1
2023-01-04 17:00:00,130.0,26.2,49,13.9,70,Chennai,30.2625,40.724320000000006,39.095347200000006,0.039095347200000005,17,1,4,1
2023-01-04 18:00:00,6.0,26.0,32,12.6,68,Chennai,26.1875,1.9108800000000004,1.8344448000000002,0.0018344448000000002,18,1,4,1
2023-01-04 19:00:00,0.0,25.9,69,13.4,67,Chennai,25.9,0.0,0.0,0.0,19,1,4,0
2023-01-04 20:00:00,0.0,25.8,28,12.8,68,Chennai,25.8,0.0,0.0,0.0,20,1,4,0
2023-01-04 21:00:00,0.0,25.5,10,13.6,70,Chennai,25.5,0.0,0.0,0.0,21,1,4,0
2023-01-04 22:00:00,0.0,25.5,39,14.5,71,Chennai,25.5,0.0,0.0,0.0,22,1,4,0
2023-01-04 23:00:00,0.0,25.4,4,15.3,72,Chennai,25.4,0.0,0.0,0.0,23,1,4,0
2023-01-05 00:00:00,0.0,25.3,8,17.5,73,Chennai,25.3,0.0,0.0,0.0,0,1,5,0
2023-01-05 01:00:00,0.0,25.4,18,18.1,71,Chennai,25.4,0.0,0.0,0.0,1,1,5,0
2023-01-05 02:00:00,0.0,25.3,19,16.7,69,Chennai,25.3,0.0,0.0,0.0,2,1,5,0
2023-01-05 03:00:00,0.0,25.4,14,16.4,68,Chennai,25.4,0.0,0.0,0.0,3,1,5,0
2023-01-05 04:00:00,0.0,25.2,12,16.2,70,Chennai,25.2,0.0,0.0,0.0,4,1,5,0
2023-01-05 05:00:00,0.0,25.3,12,18.0,72,Chennai,25.3,0.0,0.0,0.0,5,1,5,0
2023-01-05 06:00:00,0.0,25.6,15,17.3,68,Chennai,25.6,0.0,0.0,0.0,6,1,5,0
2023-01-05 07:00:00,50.0,26.0,18,18.3,69,Chennai,27.5625,15.836000000000004,15.202560000000004,0.015202560000000004,7,1,5,1
2023-01-05 08:00:00,230.0,27.0,11,20.2,65,Chennai,34.1875,70.89520000000002,68.05939200000002,0.06805939200000001,8,1,5,1
2023-01-05 09:00:00,430.0,27.6,16,21.9,61,Chennai,41.0375,128.77296,123.6220416,0.1236220416,9,1,5,1
2023-01-05 10:00:00,605.0,28.1,16,22.2,60,Chennai,47.00625,176.55836000000005,169.49602560000005,0.16949602560000004,10,1,5,1
2023-01-05 11:00:00,722.0,28.4,13,21.7,59,Chennai,50.9625,207.04649600000005,198.76463616000004,0.19876463616000004,11,1,5,1
2023-01-05 12:00:00,760.0,28.5,17,20.8,59,Chennai,52.25,216.69120000000004,208.02355200000002,0.20802355200000003,12,1,5,1
2023-01-05 13:00:00,763.0,28.5,43,20.8,60,Chennai,52.34375,217.45500000000004,208.75680000000003,0.20875680000000002,13,1,5,1
2023-01-05 14:00:00,692.0,28.1,97,20.6,62,Chennai,49.725,199.53958400000005,191.55800064000005,0.19155800064000006,14,1,5,1
2023-01-05 15:00:00,543.0,27.6,95,19.7,65,Chennai,44.56875,160.15893600000004,153.75257856000005,0.15375257856000005,15,1,5,1
2023-01-05 16:00:00,349.0,27.1,92,19.4,67,Chennai,38.00625,105.86984800000002,101.63505408000002,0.10163505408000002,16,1,5,1
2023-01-05 17:00:00,132.0,26.7,10,16.9,71,Chennai,30.825,41.25580800000001,39.60557568000001,0.03960557568000001,17,1,5,1
2023-01-05 18:00:00,6.0,26.1,29,16.8,74,Chennai,26.2875,1.9101120000000005,1.8337075200000004,0.0018337075200000003,18,1,5,1
2023-01-05 19:00:00,0.0,25.9,26,16.8,75,Chennai,25.9,0.0,0.0,0.0,19,1,5,0
2023-01-05 20:00:00,0.0,25.5,10,16.4,77,Chennai,25.5,0.0,0.0,0.0,20,1,5,0
2023-01-05 21:00:00,0.0,25.3,15,15.4,79,Chennai,25.3,0.0,0.0,0.0,21,1,5,0
2023-01-05 22:00:00,0.0,25.1,17,15.3,79,Chennai,25.1,0.0,0.0,0.0,22,1,5,0
2023-01-05 23:00:00,0.0,25.0,18,14.6,80,Chennai,25.0,0.0,0.0,0.0,23,1,5,0
2023-01-06 00:00:00,0.0,24.8,22,15.4,81,Chennai,24.8,0.0,0.0,0.0,0,1,6,0
2023-01-06 01:00:00,0.0,24.6,32,16.5,80,Chennai,24.6,0.0,0.0,0.0,1,1,6,0
2023-01-06 02:00:00,0.0,24.4,17,14.8,79,Chennai,24.4,0.0,0.0,0.0,2,1,6,0
2023-01-06 03:00:00,0.0,24.4,37,15.9,78,Chennai,24.4,0.0,0.0,0.0,3,1,6,0
2023-01-06 04:00:00,0.0,24.5,65,15.1,74,Chennai,24.5,0.0,0.0,0.0,4,1,6,0
2023-01-06 05:00:00,0.0,24.4,34,13.2,77,Chennai,24.4,0.0,0.0,0.0,5,1,6,0
2023-01-06 06:00:00,0.0,25.0,90,14.9,74,Chennai,25.0,0.0,0.0,0.0,6,1,6,0
2023-01-06 07:00:00,37.0,25.8,58,16.6,71,Chennai,26.95625,11.747352000000001,11.27745792,0.01127745792,7,1,6,1
2023-01-06 08:00:00,179.0,26.6,84,20.9,67,Chennai,32.19375,55.63176800000001,53.40649728,0.053406497280000007,8,1,6,1
2023-01-06 09:00:00,425.0,27.3,25,22.5,64,Chennai,40.58125,127.52380000000004,122.42284800000003,0.12242284800000003,9,1,6,1
2023-01-06 10:00:00,589.0,27.8,27,23.7,62,Chennai,46.20625,172.49218400000007,165.59249664000006,0.16559249664000006,10,1,6,1
2023-01-06 11:00:00,710.0,28.0,43,24.5,61,Chennai,50.1875,204.30960000000005,196.13721600000002,0.19613721600000003,11,1,6,1
2023-01-06 12:00:00,767.0,28.0,95,24.2,62,Chennai,51.96875,218.96316000000007,210.20463360000005,0.21020463360000005,12,1,6,1
2023-01-06 13:00:00,737.0,28.1,84,23.7,61,Chennai,51.13125,211.18882400000004,202.74127104000004,0.20274127104000003,13,1,6,1
2023-01-06 14:00:00,680.0,27.8,61,22.9,61,Chennai,49.05,196.66688000000005,188.80020480000005,0.18880020480000004,14,1,6,1
2023-01-06 15:00:00,523.0,27.4,80,21.2,63,Chennai,43.74375,154.81218400000003,148.61969664000003,0.14861969664000002,15,1,6,1
2023-01-06 16:00:00,345.0,26.7,83,19.4,64,Chennai,37.48125,104.88828000000002,100.69274880000002,0.10069274880000002,16,1,6,1
2023-01-06 17:00:00,129.0,26.0,78,17.8,72,Chennai,30.03125,40.44924000000001,38.83127040000001,0.038831270400000006,17,1,6,1
2023-01-06 18:00:00,7.0,25.5,85,16.6,74,Chennai,25.71875,2.23356,2.1442176,0.0021442176,18,1,6,1
2023-01-06 19:00:00,0.0,25.4,29,16.1,74,Chennai,25.4,0.0,0.0,0.0,19,1,6,0
2023-01-06 20:00:00,0.0,25.4,20,15.6,75,Chennai,25.4,0.0,0.0,0.0,20,1,6,0
2023-01-06 21:00:00,0.0,25.2,23,14.8,75,Chennai,25.2,0.0,0.0,0.0,21,1,6,0
2023-01-06 22:00:00,0.0,25.0,33,14.3,76,Chennai,25.0,0.0,0.0,0.0,22,1,6,0
2023-01-06 23:00:00,0.0,24.9,14,14.3,76,Chennai,24.9,0.0,0.0,0.0,23,1,6,0
2023-01-07 00:00:00,0.0,24.7,30,13.8,77,Chennai,24.7,0.0,0.0,0.0,0,1,7,0
2023-01-07 01:00:00,0.0,24.6,31,14.0,76,Chennai,24.6,0.0,0.0,0.0,1,1,7,0
2023-01-07 02:00:00,0.0,24.8,39,14.8,75,Chennai,24.8,0.0,0.0,0.0,2,1,7,0
2023-01-07 03:00:00,0.0,24.8,26,14.8,75,Chennai,24.8,0.0,0.0,0.0,3,1,7,0
2023-01-07 04:00:00,0.0,24.6,15,14.8,76,Chennai,24.6,0.0,0.0,0.0,4,1,7,0
2023-01-07 05:00:00,0.0,24.1,15,13.3,83,Chennai,24.1,0.0,0.0,0.0,5,1,7,0
2023-01-07 06:00:00,0.0,24.5,18,14.1,79,Chennai,24.5,0.0,0.0,0.0,6,1,7,0
2023-01-07 07:00:00,48.0,25.2,12,14.1,75,Chennai,26.7,15.255552000000003,14.645329920000002,0.014645329920000002,7,1,7,1
2023-01-07 08:00:00,227.0,26.5,10,17.2,66,Chennai,33.59375,70.14300000000001,67.33728,0.06733728000000001,8,1,7,1
2023-01-07 09:00:00,429.0,27.4,5,18.3,64,Chennai,40.80625,128.60047200000002,123.45645312000002,0.12345645312000002,9,1,7,1
2023-01-07 10:00:00,609.0,27.8,23,19.6,62,Chennai,46.83125,177.86210400000002,170.74761984,0.17074761984,10,1,7,1
2023-01-07 11:00:00,730.0,28.0,22,20.9,62,Chennai,50.8125,209.48080000000004,201.10156800000004,0.20110156800000004,11,1,7,1
2023-01-07 12:00:00,770.0,28.0,28,21.6,62,Chennai,52.0625,219.72720000000004,210.93811200000002,0.210938112,12,1,7,1
2023-01-07 13:00:00,713.0,27.9,15,21.4,62,Chennai,50.18125,205.17858400000006,196.97144064000005,0.19697144064000005,13,1,7,1
2023-01-07 14:00:00,623.0,27.4,24,21.9,64,Chennai,46.86875,181.92098400000003,174.64414464000004,0.17464414464000003,14,1,7,1
2023-01-07 15:00:00,477.0,26.4,21,22.3,69,Chennai,41.30625,142.68405600000006,136.97669376000005,0.13697669376000005,15,1,7,1
2023-01-07 16:00:00,312.0,25.8,6,19.5,72,Chennai,35.55,95.62675200000001,91.80168192000001,0.09180168192,16,1,7,1
2023-01-07 17:00:00,128.0,25.1,8,17.6,77,Chennai,29.1,40.28825600000001,38.67672576000001,0.03867672576000001,17,1,7,1
2023-01-07 18:00:00,7.0,24.8,46,13.4,78,Chennai,25.01875,2.2398320000000003,2.1502387200000004,0.0021502387200000002,18,1,7,1
2023-01-07 19:00:00,0.0,24.7,32,11.8,78,Chennai,24.7,0.0,0.0,0.0,19,1,7,0
2023-01-07 20:00:00,0.0,24.5,21,10.9,81,Chennai,24.5,0.0,0.0,0.0,20,1,7,0
2023-01-07 21:00:00,0.0,24.4,17,9.8,82,Chennai,24.4,0.0,0.0,0.0,21,1,7,0
2023-01-07 22:00:00,0.0,24.0,49,9.3,83,Chennai,24.0,0.0,0.0,0.0,22,1,7,0
2023-01-07 23:00:00,0.0,23.6,18,7.9,86,Chennai,23.6,0.0,0.0,0.0,23,1,7,0
2023-01-08 00:00:00,0.0,23.2,10,6.0,89,Chennai,23.2,0.0,0.0,0.0,0,1,8,0
2023-01-08 01:00:00,0.0,22.5,10,5.2,92,Chennai,22.5,0.0,0.0,0.0,1,1,8,0
2023-01-08 02:00:00,0.0,22.2,11,5.4,92,Chennai,22.2,0.0,0.0,0.0,2,1,8,0
2023-01-08 03:00:00,0.0,22.3,18,5.9,91,Chennai,22.3,0.0,0.0,0.0,3,1,8,0
2023-01-08 04:00:00,0.0,22.2,13,6.2,92,Chennai,22.2,0.0,0.0,0.0,4,1,8,0
2023-01-08 05:00:00,0.0,22.9,34,9.0,87,Chennai,22.9,0.0,0.0,0.0,5,1,8,0
2023-01-08 06:00:00,0.0,23.1,26,8.8,87,Chennai,23.1,0.0,0.0,0.0,6,1,8,0
2023-01-08 07:00:00,45.0,23.5,28,11.2,87,Chennai,24.90625,14.405400000000002,13.829184000000001,0.013829184000000001,7,1,8,1
2023-01-08 08:00:00,223.0,24.7,45,12.7,81,Chennai,31.66875,69.45647200000002,66.67821312000001,0.06667821312000001,8,1,8,1
2023-01-08 09:00:00,420.0,25.5,39,15.9,75,Chennai,38.625,127.07520000000004,121.99219200000003,0.12199219200000003,9,1,8,1
2023-01-08 10:00:00,576.0,26.5,47,17.5,70,Chennai,44.5,169.94304000000005,163.14531840000004,0.16314531840000004,10,1,8,1
2023-01-08 11:00:00,661.0,27.2,35,18.4,65,Chennai,47.85625,192.18178400000005,184.49451264000004,0.18449451264000005,11,1,8,1
2023-01-08 12:00:00,651.0,27.2,78,19.5,63,Chennai,47.54375,189.53474400000005,181.95335424000004,0.18195335424000003,12,1,8,1
2023-01-08 13:00:00,639.0,27.1,27,20.7,63,Chennai,47.06875,186.42952800000003,178.97234688000003,0.17897234688000002,13,1,8,1
2023-01-08 14:00:00,585.0,27.0,47,20.2,63,Chennai,45.28125,172.01340000000005,165.13286400000004,0.16513286400000005,14,1,8,1
2023-01-08 15:00:00,446.0,26.6,100,19.4,63,Chennai,40.5375,133.84995200000003,128.49595392000003,0.12849595392000004,15,1,8,1
2023-01-08 16:00:00,256.0,26.0,86,18.5,60,Chennai,34.0,78.97088000000001,75.81204480000001,0.0758120448,16,1,8,1
2023-01-08 17:00:00,108.0,25.5,2,16.7,64,Chennai,28.875,34.02432000000001,32.66334720000001,0.03266334720000001,17,1,8,1
2023-01-08 18:00:00,8.0,24.8,5,13.9,65,Chennai,25.05,2.5594880000000004,2.4571084800000005,0.0024571084800000006,18,1,8,1
2023-01-08 19:00:00,0.0,24.6,15,13.6,65,Chennai,24.6,0.0,0.0,0.0,19,1,8,0
2023-01-08 20:00:00,0.0,24.4,9,13.3,67,Chennai,24.4,0.0,0.0,0.0,20,1,8,0
2023-01-08 21:00:00,0.0,24.1,6,13.1,68,Chennai,24.1,0.0,0.0,0.0,21,1,8,0
2023-01-08 22:00:00,0.0,23.9,4,12.8,69,Chennai,23.9,0.0,0.0,0.0,22,1,8,0
2023-01-08 23:00:00,0.0,23.5,1,11.1,70,Chennai,23.5,0.0,0.0,0.0,23,1,8,0
2023-01-09 00:00:00,0.0,23.1,1,10.9,72,Chennai,23.1,0.0,0.0,0.0,0,1,9,0
2023-01-09 01:00:00,0.0,22.8,2,11.2,74,Chennai,22.8,0.0,0.0,0.0,1,1,9,0
2023-01-09 02:00:00,0.0,22.6,1,11.0,74,Chennai,22.6,0.0,0.0,0.0,2,1,9,0
2023-01-09 03:00:00,0.0,22.2,3,11.1,75,Chennai,22.2,0.0,0.0,0.0,3,1,9,0
2023-01-09 04:00:00,0.0,22.0,3,10.1,74,Chennai,22.0,0.0,0.0,0.0,4,1,9,0
2023-01-09 05:00:00,0.0,22.0,0,9.0,77,Chennai,22.0,0.0,0.0,0.0,5,1,9,0
2023-01-09 06:00:00,0.0,22.0,0,9.2,75,Chennai,22.0,0.0,0.0,0.0,6,1,9,0
2023-01-09 07:00:00,54.0,23.1,0,11.3,71,Chennai,24.7875,17.294688000000004,16.602900480000002,0.016602900480000002,7,1,9,1
2023-01-09 08:00:00,253.0,25.0,0,13.0,60,Chennai,32.90625,78.39964000000002,75.26365440000002,0.07526365440000002,8,1,9,1
2023-01-09 09:00:00,472.0,25.8,0,14.8,56,Chennai,40.55,141.64531200000002,135.97949952000002,0.13597949952000002,9,1,9,1
2023-01-09 10:00:00,656.0,26.4,0,14.8,56,Chennai,46.9,191.53100800000004,183.86976768000002,0.18386976768000002,10,1,9,1
2023-01-09 11:00:00,786.0,26.7,0,15.5,55,Chennai,51.2625,225.09782400000003,216.09391104000002,0.21609391104000003,11,1,9,1
2023-01-09 12:00:00,841.0,27.0,0,16.1,54,Chennai,53.28125,238.67580000000004,229.12876800000004,0.22912876800000004,12,1,9,1
2023-01-09 13:00:00,824.0,27.0,0,16.9,54,Chennai,52.75,234.41152000000005,225.03505920000003,0.22503505920000003,13,1,9,1
2023-01-09 14:00:00,730.0,26.9,1,17.4,54,Chennai,49.7125,210.50864000000004,202.08829440000002,0.20208829440000003,14,1,9,1
2023-01-09 15:00:00,569.0,26.5,7,17.3,55,Chennai,44.28125,168.03708000000003,161.31559680000004,0.16131559680000004,15,1,9,1
2023-01-09 16:00:00,358.0,25.8,12,16.5,57,Chennai,36.9875,109.06684800000002,104.70417408000002,0.10470417408000002,16,1,9,1
2023-01-09 17:00:00,146.0,25.4,6,12.9,60,Chennai,29.9625,45.792608,43.96090368,0.04396090368,17,1,9,1
2023-01-09 18:00:00,9.0,24.2,2,11.8,64,Chennai,24.48125,2.8859760000000008,2.7705369600000007,0.0027705369600000006,18,1,9,1
2023-01-09 19:00:00,0.0,23.7,13,10.5,68,Chennai,23.7,0.0,0.0,0.0,19,1,9,0
2023-01-09 20:00:00,0.0,23.4,22,9.2,70,Chennai,23.4,0.0,0.0,0.0,20,1,9,0
2023-01-09 21:00:00,0.0,23.0,25,8.3,72,Chennai,23.0,0.0,0.0,0.0,21,1,9,0
2023-01-09 22:00:00,0.0,22.6,15,7.6,74,Chennai,22.6,0.0,0.0,0.0,22,1,9,0
